,File name,Net string,Traces
359,BPI Challenge 2017 - Offer log.c9192c7b-297b-44e7-bea6-79727b746d49.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n5, 'O_Returned'), n3->(n8, 'O_Created'), n4->(n9, 'O_Cancelled') ], [], [])","[['O_Sent (mail and online)', 'O_Create Offer', 'O_Created', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Cancelled']]"
360,BPI Challenge 2017 - Offer log.760f8491-a7ef-405b-816d-35509073a273.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (mail and online)'), (n4, 'O_Create Offer'), (n5, 'O_Refused') ]
arcs: [ (n4, 'O_Create Offer')->n1, (n4, 'O_Create Offer')->n2, n1->(n5, 'O_Refused'), n2->(n3, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Refused', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Refused']]"
361,BPI Challenge 2017 - Offer log.4a1dfaf1-78cd-49b4-a01b-06c75ad30556.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Sent (online only)')->n1, (n5, 'O_Returned')->n3, (n6, 'O_Create Offer')->n2, n1->(n5, 'O_Returned'), n2->(n7, 'O_Cancelled'), n3->(n7, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled'], ['O_Sent (online only)', 'O_Create Offer', 'O_Returned', 'O_Cancelled'], ['O_Sent (online only)', 'O_Returned', 'O_Create Offer', 'O_Cancelled']]"
362,BPI Challenge 2017 - Offer log.083ef367-3966-4e03-8856-6dcf36d69bd8.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Create Offer'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (online only)')->n1, (n5, 'O_Create Offer')->n3, (n7, 'O_Created')->n2, n1->(n6, 'O_Refused'), n2->(n6, 'O_Refused'), n3->(n4, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Refused'], ['O_Created', 'O_Create Offer', 'O_Sent (online only)', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Refused']]"
363,BPI Challenge 2017 - Offer log.8b071d23-8dc7-4866-81f1-b68c131f7da2.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (mail and online)'), (n4, 'O_Create Offer'), (n5, 'O_Accepted') ]
arcs: [ (n4, 'O_Create Offer')->n1, (n4, 'O_Create Offer')->n2, n1->(n3, 'O_Sent (mail and online)'), n2->(n5, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Accepted', 'O_Sent (mail and online)']]"
364,BPI Challenge 2017 - Offer log.5a5ff088-054e-41f5-8eba-b5cc89c08d2a.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n5, 'O_Returned')->n4, (n7, 'O_Create Offer')->n2, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n8, 'O_Created'), n3->(n6, 'O_Sent (mail and online)'), n4->(n9, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Cancelled', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Cancelled']]"
365,BPI Challenge 2017 - Offer log.f14e37e3-7ea6-4ce7-a120-9d0ae836dddd.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Sent (mail and online)'), (n5, 'O_Accepted') ]
arcs: [ (n3, 'O_Returned')->n2, (n4, 'O_Sent (mail and online)')->n1, n1->(n3, 'O_Returned'), n2->(n5, 'O_Accepted') ], [], [])","[['O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
366,BPI Challenge 2017 - Offer log.f5572364-0719-4769-a540-c6285319cfc7.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Refused') ]
arcs: [ (n5, 'O_Returned')->n2, (n6, 'O_Sent (mail and online)')->n1, (n6, 'O_Sent (mail and online)')->n3, (n7, 'O_Create Offer')->n4, n1->(n5, 'O_Returned'), n2->(n8, 'O_Refused'), n3->(n8, 'O_Refused'), n4->(n6, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused']]"
367,BPI Challenge 2017 - Offer log.78e9d88f-911a-4397-8a48-7e93ffe40b0e.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Refused'), (n9, 'O_Created') ]
arcs: [ (n5, 'O_Returned')->n2, (n6, 'O_Sent (mail and online)')->n1, (n7, 'O_Create Offer')->n3, (n9, 'O_Created')->n4, n1->(n5, 'O_Returned'), n2->(n8, 'O_Refused'), n3->(n6, 'O_Sent (mail and online)'), n4->(n8, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Refused'], ['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Created', 'O_Refused']]"
368,BPI Challenge 2017 - Offer log.113997ad-9a02-400b-975d-6b07e3f9f8da.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Refused'), (n5, 'O_Created') ]
arcs: [ (n5, 'O_Created')->n1, (n5, 'O_Created')->n2, n1->(n3, 'O_Returned'), n2->(n4, 'O_Refused') ], [], [])","[['O_Created', 'O_Refused', 'O_Returned'], ['O_Created', 'O_Returned', 'O_Refused']]"
369,BPI Challenge 2017 - Offer log.b0426bc3-c9d7-4339-8bb3-70a3d9b65565.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Accepted'), (n6, 'O_Sent (online only)'), (n7, 'O_Returned'), (n8, 'O_Create Offer'), (n9, 'O_Created') ]
arcs: [ (n6, 'O_Sent (online only)')->n2, (n7, 'O_Returned')->n4, (n8, 'O_Create Offer')->n3, (n8, 'O_Create Offer')->n5, (n9, 'O_Created')->n1, n1->(n7, 'O_Returned'), n2->(n7, 'O_Returned'), n3->(n9, 'O_Created'), n4->(n10, 'O_Accepted'), n5->(n6, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Accepted']]"
370,BPI Challenge 2017 - Offer log.d6eab74f-1fce-4515-bcac-51ee0dabcb4f.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Refused'), (n8, 'O_Created') ]
arcs: [ (n5, 'O_Sent (online only)')->n3, (n6, 'O_Returned')->n4, (n8, 'O_Created')->n1, (n8, 'O_Created')->n2, n1->(n6, 'O_Returned'), n2->(n5, 'O_Sent (online only)'), n3->(n6, 'O_Returned'), n4->(n7, 'O_Refused') ], [], [])","[['O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Refused']]"
371,BPI Challenge 2017 - Offer log.b7e52291-8e55-4d17-bd88-ec5de54457e6.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Created') ]
arcs: [ (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n4, 'O_Sent (online only)'), n2->(n7, 'O_Created'), n3->(n5, 'O_Returned') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (online only)'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (online only)'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned']]"
372,BPI Challenge 2017 - Offer log.c53d276e-603d-4a9f-a747-65ac0667ee27.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n5, 'O_Returned'), n3->(n8, 'O_Created'), n4->(n9, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
373,BPI Challenge 2017 - Offer log.97e459d2-8f21-4b38-8ee9-626ebb9f6fd2.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (online only)'), (n6, 'O_Create Offer'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Returned')->n2, (n6, 'O_Create Offer')->n1, (n6, 'O_Create Offer')->n3, n1->(n4, 'O_Returned'), n2->(n7, 'O_Cancelled'), n3->(n5, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Returned', 'O_Cancelled', 'O_Sent (online only)'], ['O_Create Offer', 'O_Returned', 'O_Sent (online only)', 'O_Cancelled']]"
374,BPI Challenge 2017 - Offer log.51b15616-0557-4d15-bc06-490ea5940599.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Created'), (n6, 'O_Returned'), (n7, 'O_Sent (mail and online)'), (n8, 'O_Create Offer'), (n9, 'O_Refused') ]
arcs: [ (n10, 'O_Created')->n1, (n6, 'O_Returned')->n3, (n7, 'O_Sent (mail and online)')->n2, (n8, 'O_Create Offer')->n4, (n8, 'O_Create Offer')->n5, n1->(n7, 'O_Sent (mail and online)'), n2->(n6, 'O_Returned'), n3->(n9, 'O_Refused'), n4->(n10, 'O_Created'), n5->(n6, 'O_Returned') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused']]"
375,BPI Challenge 2017 - Offer log.cf88dd4a-c12b-4fa3-9d38-cfb447a1dc64.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Sent (mail and online)'), (n5, 'O_Refused') ]
arcs: [ (n4, 'O_Sent (mail and online)')->n1, (n4, 'O_Sent (mail and online)')->n2, n1->(n3, 'O_Returned'), n2->(n5, 'O_Refused') ], [], [])","[['O_Sent (mail and online)', 'O_Returned', 'O_Refused'], ['O_Sent (mail and online)', 'O_Refused', 'O_Returned']]"
376,BPI Challenge 2017 - Offer log.6dda270d-d24d-411c-ac5c-96df9c165eac.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Cancelled'), (n6, 'O_Returned'), (n7, 'O_Sent (mail and online)'), (n8, 'O_Create Offer'), (n9, 'O_Created') ]
arcs: [ (n6, 'O_Returned')->n5, (n7, 'O_Sent (mail and online)')->n2, (n7, 'O_Sent (mail and online)')->n3, (n8, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, n1->(n7, 'O_Sent (mail and online)'), n2->(n6, 'O_Returned'), n3->(n10, 'O_Cancelled'), n4->(n7, 'O_Sent (mail and online)'), n5->(n10, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled'], ['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled']]"
377,BPI Challenge 2017 - Offer log.0edd3b97-c108-433e-8634-3ee36df22795.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Create Offer'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n5, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n4, 'O_Sent (online only)'), n2->(n6, 'O_Refused'), n3->(n4, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Refused'], ['O_Created', 'O_Create Offer', 'O_Sent (online only)', 'O_Refused']]"
378,BPI Challenge 2017 - Offer log.753c8473-7b64-4502-a64a-554ce7b27d73.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Returned')->n3, (n5, 'O_Sent (mail and online)')->n2, (n7, 'O_Created')->n1, n1->(n5, 'O_Sent (mail and online)'), n2->(n4, 'O_Returned'), n3->(n6, 'O_Refused') ], [], [])","[['O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused']]"
379,BPI Challenge 2017 - Offer log.790b42c5-9208-4a04-bd01-abe95d644f35.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Sent (mail and online)'), (n5, 'O_Accepted') ]
arcs: [ (n4, 'O_Sent (mail and online)')->n1, (n4, 'O_Sent (mail and online)')->n2, n1->(n3, 'O_Returned'), n2->(n5, 'O_Accepted') ], [], [])","[['O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Sent (mail and online)', 'O_Accepted', 'O_Returned']]"
380,BPI Challenge 2017 - Offer log.6f77f902-552f-4385-aa0f-0f997b5358c4.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n5, 'O_Sent (online only)')->n1, (n6, 'O_Returned')->n3, (n7, 'O_Create Offer')->n2, (n7, 'O_Create Offer')->n4, n1->(n6, 'O_Returned'), n2->(n8, 'O_Created'), n3->(n9, 'O_Accepted'), n4->(n5, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Accepted', 'O_Created'], ['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Created', 'O_Accepted'], ['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Returned', 'O_Accepted']]"
381,BPI Challenge 2017 - Offer log.c8abde0a-369e-4b89-9ece-997b7e6006ba.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Create Offer'), (n8, 'O_Refused') ]
arcs: [ (n5, 'O_Sent (online only)')->n1, (n6, 'O_Returned')->n2, (n7, 'O_Create Offer')->n3, (n7, 'O_Create Offer')->n4, n1->(n8, 'O_Refused'), n2->(n8, 'O_Refused'), n3->(n6, 'O_Returned'), n4->(n5, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Returned', 'O_Sent (online only)', 'O_Refused']]"
382,BPI Challenge 2017 - Offer log.47fafdcd-e30c-496e-85f8-27eaf148ccc1.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Refused'), (n8, 'O_Created') ]
arcs: [ (n5, 'O_Returned')->n1, (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n3, (n8, 'O_Created')->n4, n1->(n7, 'O_Refused'), n2->(n8, 'O_Created'), n3->(n5, 'O_Returned'), n4->(n7, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Refused']]"
383,BPI Challenge 2017 - Offer log.401aee77-b184-4bf3-a1c4-594fc79f7b30.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Refused') ]
arcs: [ (n4, 'O_Returned')->n2, (n5, 'O_Sent (mail and online)')->n1, (n6, 'O_Create Offer')->n3, n1->(n4, 'O_Returned'), n2->(n7, 'O_Refused'), n3->(n4, 'O_Returned') ], [], [])","[['O_Sent (mail and online)', 'O_Create Offer', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused']]"
384,BPI Challenge 2017 - Offer log.81cc5df4-27c3-4272-b795-0fc9f47377ad.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Created'), (n8, 'O_Cancelled') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n7, 'O_Created'), n3->(n5, 'O_Returned'), n4->(n8, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Cancelled']]"
385,BPI Challenge 2017 - Offer log.ef8c084f-401b-463c-80a0-c6f4cb4724c2.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Sent (online only)')->n1, (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n3, n1->(n5, 'O_Returned'), n2->(n7, 'O_Cancelled'), n3->(n4, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Cancelled', 'O_Returned'], ['O_Create Offer', 'O_Cancelled', 'O_Sent (online only)', 'O_Returned'], ['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled']]"
386,BPI Challenge 2017 - Offer log.5be9c65d-12b2-4e5f-9975-8d67e1fab76a.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n5, 'O_Returned')->n4, (n7, 'O_Create Offer')->n2, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n8, 'O_Created'), n3->(n5, 'O_Returned'), n4->(n9, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Cancelled', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Create Offer', 'O_Returned', 'O_Cancelled', 'O_Created', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Cancelled', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Cancelled']]"
387,BPI Challenge 2017 - Offer log.501bb5a2-8da6-4d9e-9a70-d24729fb5d4b.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Create Offer'), (n5, 'O_Accepted') ]
arcs: [ (n3, 'O_Returned')->n2, (n4, 'O_Create Offer')->n1, n1->(n3, 'O_Returned'), n2->(n5, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Accepted']]"
388,BPI Challenge 2017 - Offer log.4a169a10-568d-4c55-94ad-494a2e1b5d50.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Refused'), (n9, 'O_Created') ]
arcs: [ (n5, 'O_Returned')->n2, (n6, 'O_Sent (mail and online)')->n4, (n7, 'O_Create Offer')->n3, (n9, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n8, 'O_Refused'), n3->(n9, 'O_Created'), n4->(n8, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused'], ['O_Returned', 'O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Refused'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (mail and online)', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Refused']]"
389,BPI Challenge 2017 - Offer log.51adb315-6d78-49de-a83c-2fa2dae6731f.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (online only)'), (n4, 'O_Refused'), (n5, 'O_Created') ]
arcs: [ (n5, 'O_Created')->n1, (n5, 'O_Created')->n2, n1->(n3, 'O_Sent (online only)'), n2->(n4, 'O_Refused') ], [], [])","[['O_Created', 'O_Refused', 'O_Sent (online only)'], ['O_Created', 'O_Sent (online only)', 'O_Refused']]"
390,BPI Challenge 2017 - Offer log.1bd725af-d9a1-4178-9354-eac54e602ffb.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Sent (mail and online)')->n1, (n5, 'O_Create Offer')->n2, (n5, 'O_Create Offer')->n3, n1->(n7, 'O_Cancelled'), n2->(n6, 'O_Created'), n3->(n4, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Cancelled', 'O_Created']]"
391,BPI Challenge 2017 - Offer log.5422312f-f0fc-406b-a7e9-c4a8a6da0673.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Returned'), (n4, 'O_Created'), (n5, 'O_Accepted') ]
arcs: [ (n3, 'O_Returned')->n2, (n4, 'O_Created')->n1, n1->(n3, 'O_Returned'), n2->(n5, 'O_Accepted') ], [], [])","[['O_Created', 'O_Returned', 'O_Accepted']]"
392,BPI Challenge 2017 - Offer log.572b249e-9299-4bb2-b8ed-9e8ada7bf092.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (mail and online)'), (n4, 'O_Create Offer'), (n5, 'O_Accepted') ]
arcs: [ (n3, 'O_Sent (mail and online)')->n1, (n4, 'O_Create Offer')->n2, n1->(n5, 'O_Accepted'), n2->(n5, 'O_Accepted') ], [], [])","[['O_Sent (mail and online)', 'O_Create Offer', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Accepted']]"
393,BPI Challenge 2017 - Offer log.83bd2583-3315-4ac3-90e1-ef991069c939.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Created'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Returned')->n3, (n6, 'O_Created')->n1, (n6, 'O_Created')->n2, n1->(n4, 'O_Returned'), n2->(n5, 'O_Sent (mail and online)'), n3->(n7, 'O_Cancelled') ], [], [])","[['O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Created', 'O_Returned', 'O_Cancelled', 'O_Sent (mail and online)'], ['O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled']]"
394,BPI Challenge 2017 - Offer log.84a1a503-14dc-403f-8f7b-aa2b2c87aee5.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Created'), (n8, 'O_Accepted') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n2, (n6, 'O_Create Offer')->n3, (n6, 'O_Create Offer')->n4, (n7, 'O_Created')->n1, n1->(n5, 'O_Sent (mail and online)'), n2->(n8, 'O_Accepted'), n3->(n7, 'O_Created'), n4->(n5, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Accepted']]"
395,BPI Challenge 2017 - Offer log.a62946e0-f89f-4d24-91d2-24a116f41b9e.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n6, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n4, 'O_Sent (online only)'), n2->(n5, 'O_Returned'), n3->(n7, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned']]"
396,BPI Challenge 2017 - Offer log.5c090559-36ad-4e37-a83f-4e178374ac00.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (online only)'), (n4, 'O_Returned'), (n5, 'O_Cancelled') ]
arcs: [ (n3, 'O_Sent (online only)')->n1, (n4, 'O_Returned')->n2, n1->(n4, 'O_Returned'), n2->(n5, 'O_Cancelled') ], [], [])","[['O_Sent (online only)', 'O_Returned', 'O_Cancelled']]"
397,BPI Challenge 2017 - Offer log.0276ebed-132a-40ce-b045-fab16f29b1b1.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (online only)'), (n6, 'O_Create Offer'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n2, (n6, 'O_Create Offer')->n1, (n6, 'O_Create Offer')->n3, n1->(n4, 'O_Returned'), n2->(n7, 'O_Accepted'), n3->(n5, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Returned', 'O_Accepted', 'O_Sent (online only)'], ['O_Create Offer', 'O_Returned', 'O_Sent (online only)', 'O_Accepted']]"
